provincia,partido,localidad,suma_mb,count_suma_mb,adsl,cablemodem,dialup,fibraoptica,otros,satelital,wimax,wireless,total general,poblacion,telefoniafija,3g,4g,latitud,longitud
buenos aires,ezeiza,josé maria ezeiza,2340.0,15.0,540.0,13930.0,13.0,4959.0,0.0,2.0,0.0,92.0,19536.0,,,,,,
buenos aires,ezeiza,la unión,2451.0,13.0,107.0,9052.0,1.0,823.0,0.0,2.0,0.0,0.0,9985.0,,,,,,
buenos aires,ezeiza,otros,9.0,4.0,,,,,,,,,,,,,,,
buenos aires,ezeiza,tristán suarez,3940.0,15.0,571.0,10640.0,5.0,982.0,18.0,0.0,0.0,4.0,12220.0,,,,,,
buenos aires,florencio varela,bosques,2240.0,14.0,35.0,7673.0,3.0,3293.0,13.0,0.0,0.0,266.0,11283.0,,,,,,
buenos aires,florencio varela,estanislao severo zeballos,2339.0,9.0,7.0,2482.0,4.0,3935.0,0.0,0.0,0.0,0.0,6428.0,,,,,,
buenos aires,florencio varela,florencio varela,2150.0,14.0,661.0,18474.0,30.0,22792.0,263.0,3.0,0.0,810.0,43033.0,,,,,,
buenos aires,florencio varela,gobernador julio a. costa,1285.0,9.0,13.0,7558.0,6.0,471.0,0.0,0.0,0.0,0.0,8048.0,,,,,,
buenos aires,florencio varela,ingeniero juan allan,1972.0,6.0,2505.0,5087.0,0.0,907.0,0.0,0.0,0.0,0.0,8499.0,,,,,,
buenos aires,florencio varela,la capilla,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,,,,,,
buenos aires,florencio varela,la rotonda,357.0,1.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,,,,,,
buenos aires,florencio varela,villa brown,296.0,5.0,0.0,85.0,0.0,264.0,0.0,0.0,0.0,0.0,349.0,,,,,,
buenos aires,florencio varela,villa san luis,270.0,6.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,,,,,,
buenos aires,florencio varela,villa santa rosa,1748.0,10.0,31.0,4100.0,1.0,226.0,0.0,0.0,0.0,0.0,4358.0,,,,,,
buenos aires,florencio varela,villa vatteone,2034.0,10.0,12.0,4586.0,1.0,2184.0,0.0,0.0,0.0,0.0,6783.0,,,,,,
buenos aires,florentino ameghino,blaquier,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,,,,,,
buenos aires,florentino ameghino,florentino ameghino,414.0,7.0,117.0,0.0,0.0,297.0,0.0,0.0,0.0,0.0,414.0,,,,,,
buenos aires,florentino ameghino,porvenir,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,
buenos aires,general alvarado,centinela del mar,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,
buenos aires,general alvarado,comandante nicanor otamendi,962.0,8.0,0.0,0.0,3.0,930.0,0.0,1.0,0.0,31.0,965.0,,,,,,
buenos aires,general alvarado,mar del sur,142.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,142.0,144.0,,,,,,
buenos aires,general alvarado,mechongué,259.0,1.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,259.0,,,,,,
buenos aires,general alvarado,miramar,1380.0,16.0,4888.0,1584.0,74.0,1.0,76.0,1.0,0.0,957.0,7581.0,,,,,,
buenos aires,general alvear,general alvear,100.0,2.0,,,,,,,,,,,,,,,
buenos aires,general arenales,arribeños,1027.0,9.0,305.0,301.0,1.0,144.0,15.0,0.0,0.0,261.0,1027.0,,,,,,
buenos aires,general arenales,ascensión,644.0,3.0,1200.0,505.0,0.0,0.0,250.0,0.0,0.0,139.0,2094.0,,,,,,
buenos aires,general arenales,ferré,875.0,11.0,0.0,152.0,0.0,282.0,0.0,0.0,0.0,441.0,875.0,,,,,,
buenos aires,general arenales,general arenales,1496.0,12.0,0.0,883.0,1.0,99.0,0.0,0.0,0.0,512.0,1495.0,,,,,,
buenos aires,general arenales,la angelita,95.0,2.0,26.0,0.0,0.0,0.0,2.0,0.0,0.0,67.0,95.0,,,,,,
buenos aires,general arenales,la trinidad,110.0,4.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,95.0,110.0,,,,,,
buenos aires,general belgrano,general belgrano,3011.0,18.0,513.0,1507.0,5.0,2.0,0.0,1.0,0.0,894.0,2922.0,,,,,,
buenos aires,general belgrano,gorchs,28.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,28.0,,,,,,
buenos aires,general guido,general guido,530.0,6.0,0.0,0.0,1.0,302.0,0.0,0.0,0.0,228.0,531.0,,,,,,
buenos aires,general guido,labarden,72.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,,,,,,
buenos aires,general juan madariaga,general juan madariaga,1811.0,10.0,460.0,486.0,8.0,4033.0,0.0,1.0,0.0,0.0,4988.0,,,,,,
buenos aires,general la madrid,general la madrid,1442.0,7.0,2510.0,0.0,74.0,1148.0,74.0,0.0,0.0,265.0,4071.0,,,,,,
buenos aires,general la madrid,las martinetas,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,,,,,,
buenos aires,general las heras,general las heras  (est. las heras),1316.0,16.0,272.0,889.0,3.0,1890.0,1.0,0.0,0.0,2.0,3057.0,,,,,,
buenos aires,general las heras,lozano,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-34.8542796259808,-59.0533451317779
buenos aires,general las heras,villars,212.0,9.0,0.0,167.0,1.0,45.0,0.0,0.0,0.0,0.0,213.0,,,,,,
buenos aires,general lavalle,chacras de san clemente,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-36.4080851872455,-56.9433553335054
buenos aires,general lavalle,general lavalle,432.0,4.0,0.0,358.0,0.0,4.0,0.0,1.0,0.0,69.0,432.0,,,,,,
buenos aires,general lavalle,otros,1.0,1.0,,,,,,,,,,,,,,,
buenos aires,general lavalle,pavón,195.0,2.0,0.0,0.0,0.0,201.0,22.0,0.0,0.0,3.0,226.0,,,,,,
buenos aires,general paz,loma verde,184.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,184.0,,,,,,
buenos aires,general paz,ranchos,3106.0,10.0,1243.0,0.0,11.0,553.0,11.0,0.0,0.0,1313.0,3131.0,,,,,,
buenos aires,general paz,villanueva  (ap. río salado),143.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,143.0,,,,,,
buenos aires,general pinto,colonia san ricardo  (est. iriarte),253.0,8.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,253.0,,,,,,
buenos aires,general pinto,general pinto,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,,,,,,
buenos aires,general pinto,germania  (est. mayor josé orellano),0.0,0.0,1112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112.0,,,,,,
buenos aires,general pinto,villa francia  (est. coronel granada),334.0,2.0,0.0,0.0,0.0,332.0,0.0,2.0,0.0,0.0,334.0,,,,,,
buenos aires,general pueyrredón,barrio colinas verdes,46.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,,,,,,
buenos aires,general pueyrredón,barrio el boquerón,74.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,,,,,,
buenos aires,general pueyrredón,barrio el casal,72.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,,,,,,
buenos aires,general pueyrredón,barrio el coyunco,99.0,6.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,73.0,99.0,,,,,,
buenos aires,general pueyrredón,barrio la gloria,324.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,324.0,,,,,,
buenos aires,general pueyrredón,barrio santa paula,230.0,5.0,0.0,0.0,0.0,127.0,0.0,1.0,0.0,102.0,230.0,,,,,,
buenos aires,general pueyrredón,batán,1586.0,9.0,1266.0,0.0,0.0,1110.0,7.0,1.0,0.0,634.0,3018.0,,,,,,
buenos aires,general pueyrredón,camet,1857.0,7.0,1226.0,0.0,0.0,377.0,0.0,0.0,0.0,254.0,1857.0,,,,,,
buenos aires,general pueyrredón,chapadmalal,455.0,6.0,83.0,0.0,0.0,1664.0,0.0,1.0,0.0,353.0,2101.0,,,,,,
buenos aires,general pueyrredón,el marquesado,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,,,,,,
buenos aires,general pueyrredón,estación chapadmalal,477.0,6.0,249.0,0.0,0.0,19.0,0.0,1.0,0.0,208.0,477.0,,,,,,
buenos aires,general pueyrredón,mar del plata,3363.0,12.0,15285.0,121533.0,533.0,103846.0,567.0,7.0,0.0,1117.0,242888.0,,,,,,
buenos aires,general pueyrredón,otros,151.0,5.0,,,,,,,,,,,,,,,
buenos aires,general pueyrredón,sierra de los padres,934.0,11.0,468.0,0.0,0.0,210.0,1.0,0.0,0.0,256.0,935.0,,,,,,
buenos aires,general rodríguez,barrio ruta 24 kilómetro 10,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,,,,,,
buenos aires,general rodríguez,general rodríguez,2481.0,16.0,1293.0,10535.0,21.0,3249.0,4.0,1.0,0.0,505.0,15608.0,,,,,,
buenos aires,general san martín,barrio parque general san martin,140.0,5.0,0.0,0.0,3.0,2486.0,0.0,0.0,0.0,2.0,2491.0,,,,,,
buenos aires,general san martín,billinghurst,1265.0,9.0,15.0,735.0,0.0,3301.0,0.0,0.0,0.0,0.0,4051.0,,,,,,
buenos aires,general san martín,ciudad del libertador general san martin,3561.0,17.0,4382.0,25191.0,5.0,5514.0,88.0,4.0,0.0,4.0,35188.0,,,,,,
buenos aires,general san martín,ciudad jardin el libertador,12.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,,,,,
buenos aires,general san martín,otros,11.0,2.0,,,,,,,,,,,,,,,
buenos aires,general san martín,va ma irene de los remedios de escalada,64.0,5.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,,,,,,
buenos aires,general san martín,villa ayacucho,548.0,7.0,0.0,170.0,0.0,436.0,0.0,0.0,0.0,0.0,606.0,,,,,,
buenos aires,general san martín,villa ballester,4778.0,17.0,2333.0,22665.0,1.0,7192.0,32.0,0.0,0.0,347.0,32570.0,,,,,,
buenos aires,general san martín,villa bernardo monteagudo,1306.0,8.0,0.0,564.0,0.0,930.0,0.0,0.0,0.0,0.0,1494.0,,,,,,
buenos aires,general san martín,villa chacabuco,525.0,10.0,0.0,717.0,0.0,16.0,0.0,0.0,0.0,0.0,733.0,,,,,,
buenos aires,general san martín,villa coronel jose m. zapiola,1391.0,9.0,0.0,1365.0,0.0,1842.0,0.0,0.0,0.0,0.0,3207.0,,,,,,
buenos aires,general san martín,villa general antonio j.  de sucre,1056.0,7.0,0.0,569.0,0.0,684.0,0.0,0.0,0.0,0.0,1253.0,,,,,,
buenos aires,general san martín,villa general eugenio necochea,1304.0,5.0,0.0,2955.0,0.0,2291.0,0.0,0.0,0.0,0.0,5246.0,,,,,,
buenos aires,general san martín,villa general jose tomas guido,1484.0,8.0,0.0,1393.0,0.0,1923.0,0.0,0.0,0.0,0.0,3316.0,,,,,,
buenos aires,general san martín,villa general juan g. las heras,1346.0,7.0,0.0,617.0,0.0,948.0,0.0,0.0,0.0,0.0,1565.0,,,,,,
buenos aires,general san martín,villa godoy cruz,1527.0,5.0,0.0,729.0,0.0,1073.0,0.0,0.0,0.0,0.0,1802.0,,,,,,
buenos aires,general san martín,villa granaderos de san martín,1650.0,14.0,0.0,935.0,0.0,2345.0,0.0,0.0,0.0,382.0,3662.0,,,,,,
buenos aires,general san martín,villa gregoria matorras,1127.0,6.0,0.0,1075.0,0.0,1859.0,0.0,0.0,0.0,0.0,2934.0,,,,,,
buenos aires,general san martín,villa josé león suarez,3594.0,17.0,1903.0,3678.0,0.0,643.0,16.0,0.0,0.0,1333.0,7573.0,,,,,,
buenos aires,general san martín,villa juan martín de pueyrredon,1434.0,6.0,0.0,1177.0,0.0,2369.0,0.0,0.0,0.0,0.0,3546.0,,,,,,
buenos aires,general san martín,villa libertad,1333.0,6.0,0.0,1220.0,0.0,2219.0,0.0,0.0,0.0,0.0,3439.0,,,,,,
buenos aires,general san martín,villa lynch,2139.0,19.0,283.0,2191.0,2.0,14.0,2.0,0.0,0.0,0.0,2492.0,,,,,,
buenos aires,general san martín,villa maipu,1449.0,16.0,109.0,1556.0,0.0,2748.0,0.0,0.0,0.0,545.0,4958.0,,,,,,
buenos aires,general san martín,villa marqués alejandro  maría de aguado,1501.0,7.0,0.0,596.0,0.0,1096.0,0.0,0.0,0.0,0.0,1692.0,,,,,,
buenos aires,general san martín,villa parque pres figueroa alcorta,470.0,6.0,0.0,204.0,0.0,328.0,0.0,0.0,0.0,0.0,532.0,,,,,,
buenos aires,general san martín,villa parque san lorenzo,501.0,7.0,0.0,161.0,0.0,351.0,32.0,0.0,0.0,0.0,544.0,,,,,,
buenos aires,general san martín,villa san andrés,2248.0,19.0,1112.0,5854.0,0.0,1068.0,20.0,0.0,0.0,586.0,8640.0,,,,,,
buenos aires,general san martín,villa yapeyú,647.0,7.0,0.0,289.0,0.0,460.0,0.0,0.0,0.0,0.0,749.0,,,,,,
buenos aires,general viamonte,baigorrita,623.0,4.0,562.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,623.0,,,,,,
buenos aires,general viamonte,los toldos,883.0,7.0,262.0,0.0,1.0,4159.0,0.0,0.0,0.0,57.0,4479.0,,,,,,
buenos aires,general viamonte,zavalía,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,,,,,,
buenos aires,general villegas,banderaló,251.0,1.0,0.0,0.0,0.0,0.0,250.0,1.0,0.0,0.0,251.0,1339.0,0.0,1.0,1.0,-35.0124666610174,-63.3741563457186
buenos aires,general villegas,cañada seca,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,718.0,0.0,0.0,1.0,-34.4155054560621,-62.9618553806295
buenos aires,general villegas,coronel charlone,378.0,3.0,317.0,0.0,0.0,60.0,0.0,1.0,0.0,0.0,378.0,,,,,,
buenos aires,general villegas,emilio v. bunge,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1986.0,1.0,1.0,1.0,-34.7798328261907,-63.1960964862342
buenos aires,general villegas,general villegas  (est. villegas),1025.0,12.0,340.0,24.0,0.0,3388.0,0.0,1.0,0.0,46.0,3799.0,,,,,,
buenos aires,general villegas,pichincha,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,-34.5804516676438,-62.3516395240412
buenos aires,general villegas,piedritas,616.0,5.0,368.0,0.0,0.0,189.0,0.0,1.0,0.0,58.0,616.0,,,,,,
buenos aires,general villegas,santa regina,75.0,1.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,,,,,,
buenos aires,guaminí,arroyo venado,44.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,,,,,,
buenos aires,guaminí,casbas,125.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,125.0,126.0,,,,,,
buenos aires,guaminí,guaminí,420.0,7.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,345.0,420.0,,,,,,
buenos aires,guaminí,laguna alsina  (est. bonifacio),445.0,3.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,445.0,,,,,,
buenos aires,hipólito yrigoyen,henderson,922.0,3.0,113.0,0.0,1.0,0.0,0.0,0.0,0.0,810.0,924.0,,,,,,
buenos aires,hurlingham,hurlingham,2455.0,18.0,548.0,15221.0,57.0,16573.0,65.0,0.0,0.0,296.0,32760.0,,,,,,
buenos aires,hurlingham,villa santos tesei,894.0,16.0,122.0,7225.0,27.0,13068.0,1.0,0.0,0.0,72.0,20515.0,,,,,,
buenos aires,hurlingham,william c. morris,374.0,9.0,0.0,11.0,0.0,16.0,0.0,0.0,0.0,351.0,378.0,,,,,,
buenos aires,ituzaingó,ituzaingó centro,1309.0,15.0,419.0,26821.0,122.0,22279.0,122.0,3.0,0.0,199.0,49965.0,,,,,,
buenos aires,ituzaingó,ituzaingó sur,32.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,,,,,,
buenos aires,ituzaingó,otros,4.0,2.0,,,,,,,,,,,,,,,
buenos aires,ituzaingó,villa gobernador udaondo,1202.0,15.0,21.0,8796.0,9.0,3253.0,0.0,0.0,0.0,338.0,12417.0,,,,,,
buenos aires,josé c. paz,del viso,165.0,5.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,,,,,,
buenos aires,josé c. paz,josé c paz,946.0,13.0,2429.0,28431.0,84.0,12224.0,482.0,2.0,0.0,108.0,43760.0,,,,,,
buenos aires,josé c. paz,tortuguitas,1028.0,6.0,0.0,1388.0,0.0,0.0,0.0,0.0,0.0,0.0,1388.0,,,,,,
buenos aires,junín,agustín roca,304.0,6.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,215.0,304.0,,,,,,
buenos aires,junín,agustina,8.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,,,,,,
buenos aires,junín,balneario laguna de gómez,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,,,,,,
buenos aires,junín,fortín tiburcio,69.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,,,,,,
buenos aires,junín,junín,2647.0,12.0,3361.0,18285.0,87.0,3058.0,89.0,1.0,0.0,8310.0,33191.0,,,,,,
buenos aires,junín,laplacette,17.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,17.0,,,,,,
buenos aires,junín,morse,425.0,4.0,0.0,61.0,0.0,254.0,0.0,0.0,0.0,110.0,425.0,,,,,,
buenos aires,junín,saforcada,76.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.0,76.0,,,,,,
buenos aires,la costa,aguas verdes,165.0,6.0,29.0,0.0,0.0,137.0,0.0,0.0,0.0,1.0,167.0,,,,,,
buenos aires,la costa,las toninas,2012.0,10.0,444.0,1076.0,2.0,61.0,401.0,0.0,0.0,26.0,2010.0,,,,,,
buenos aires,la costa,lucila del mar,1647.0,8.0,153.0,943.0,0.0,1452.0,173.0,0.0,0.0,1.0,2722.0,,,,,,
buenos aires,la costa,mar de ajó - san bernardo,2163.0,13.0,1749.0,4326.0,33.0,8970.0,891.0,0.0,0.0,1.0,15970.0,,,,,,
buenos aires,la costa,san clemente del tuyú,2804.0,14.0,1684.0,3140.0,5.0,358.0,0.0,0.0,0.0,40.0,5227.0,,,,,,
buenos aires,la costa,santa teresita - mar del tuyú,2157.0,9.0,3600.0,7654.0,16.0,191.0,18.0,0.0,0.0,201.0,11680.0,,,,,,
buenos aires,la matanza,20 de junio,571.0,11.0,26.0,682.0,4.0,0.0,0.0,0.0,0.0,1.0,713.0,,,,,,
buenos aires,la matanza,aldo bonzi,2350.0,9.0,3.0,3154.0,0.0,0.0,1.0,0.0,0.0,1.0,3159.0,,,,,,
buenos aires,la matanza,ciudad evita,1854.0,15.0,351.0,10138.0,27.0,3175.0,31.0,0.0,0.0,99.0,13821.0,,,,,,
buenos aires,la matanza,gonzalez catán,1318.0,14.0,119.0,31528.0,27.0,15835.0,33.0,7.0,0.0,1502.0,49051.0,,,,,,
buenos aires,la matanza,gregorio de laferrere,2799.0,14.0,88.0,26889.0,15.0,19628.0,29.0,0.0,0.0,1451.0,48100.0,,,,,,
buenos aires,la matanza,isidro casanova,1411.0,17.0,191.0,21818.0,34.0,26985.0,61.0,0.0,0.0,253.0,49342.0,,,,,,
buenos aires,la matanza,la tablada,2529.0,14.0,365.0,15630.0,2.0,10.0,7.0,0.0,0.0,933.0,16947.0,,,,,,
buenos aires,la matanza,lomas del mirador,2307.0,17.0,637.0,12926.0,11.0,4.0,13.0,0.0,0.0,65.0,13656.0,,,,,,
buenos aires,la matanza,rafael castillo,1667.0,16.0,34.0,14297.0,10.0,9215.0,7.0,0.0,0.0,274.0,23837.0,,,,,,
buenos aires,la matanza,ramos mejía,1833.0,15.0,818.0,37021.0,80.0,7809.0,95.0,2.0,0.0,19.0,45844.0,,,,,,
buenos aires,la matanza,san justo,2297.0,15.0,668.0,24933.0,101.0,13387.0,111.0,1.0,0.0,857.0,40058.0,,,,,,
buenos aires,la matanza,tapiales,2560.0,18.0,696.0,3719.0,27.0,7683.0,14.0,1.0,0.0,1.0,12141.0,,,,,,
buenos aires,la matanza,villa  eduardo madero,724.0,13.0,194.0,16709.0,50.0,11900.0,76.0,0.0,0.0,168.0,29097.0,,,,,,
buenos aires,la matanza,villa luzuriaga,2466.0,17.0,170.0,17378.0,1.0,30.0,1.0,0.0,0.0,114.0,17694.0,,,,,,
buenos aires,la matanza,virrey del pino,2603.0,9.0,4526.0,19962.0,0.0,1128.0,0.0,0.0,0.0,367.0,25983.0,,,,,,
buenos aires,la plata,abasto,2038.0,11.0,376.0,608.0,0.0,3174.0,0.0,0.0,0.0,5.0,4163.0,,,,,,
buenos aires,la plata,angel etcheverry,551.0,8.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,5.0,705.0,,,,,,
buenos aires,la plata,arana,129.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,129.0,,,,,,
buenos aires,la plata,arturo segui,137.0,5.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,,,,,,
buenos aires,la plata,barrio el carmen oeste,145.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,,,,,,
buenos aires,la plata,barrio el peligro,466.0,1.0,466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,,,,,,
buenos aires,la plata,barrio gambier,145.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,,,,,,
buenos aires,la plata,city bell,1236.0,14.0,0.0,12230.0,0.0,185.0,0.0,0.0,0.0,145.0,12560.0,,,,,,
buenos aires,la plata,colonia la plata,63.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,,,,,,
buenos aires,la plata,el retiro,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-34.9476175562489,-57.9957432212034
buenos aires,la plata,ignacio correas,48.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46.0,48.0,,,,,,
buenos aires,la plata,joaquin gorina,812.0,10.0,0.0,876.0,0.0,125.0,0.0,0.0,0.0,0.0,1001.0,,,,,,
buenos aires,la plata,jose hernandez,22.0,4.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,,,,,,
buenos aires,la plata,jose melchor romero,690.0,6.0,0.0,934.0,0.0,0.0,0.0,0.0,0.0,0.0,934.0,,,,,,
buenos aires,la plata,la cumbre,145.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,,,,,,
buenos aires,la plata,la plata,3173.0,18.0,11819.0,131591.0,537.0,39467.0,805.0,9.0,0.0,3239.0,187467.0,,,,,,
buenos aires,la plata,lisandro olmos,724.0,6.0,0.0,2592.0,0.0,0.0,0.0,0.0,0.0,0.0,2592.0,,,,,,
buenos aires,la plata,los hornos,1607.0,11.0,0.0,3567.0,0.0,254.0,0.0,0.0,0.0,145.0,3966.0,,,,,,
buenos aires,la plata,manuel b gonnet,1428.0,12.0,0.0,12238.0,0.0,170.0,0.0,0.0,0.0,0.0,12408.0,,,,,,
buenos aires,la plata,otros,31.0,4.0,,,,,,,,,,,,,,,
buenos aires,la plata,ringuelet,815.0,9.0,0.0,4085.0,0.0,89.0,0.0,0.0,0.0,0.0,4174.0,,,,,,
buenos aires,la plata,ruta del sol,292.0,6.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,,,,,,
buenos aires,la plata,tolosa,1310.0,10.0,0.0,13308.0,0.0,264.0,0.0,0.0,0.0,0.0,13572.0,,,,,,
buenos aires,la plata,transradio,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-34.8790055541958,-58.081733864461
buenos aires,la plata,villa elisa,897.0,11.0,0.0,6262.0,0.0,150.0,0.0,0.0,0.0,145.0,6557.0,,,,,,
buenos aires,la plata,villa elvira,2307.0,11.0,0.0,4556.0,0.0,153.0,0.0,0.0,0.0,1068.0,5777.0,,,,,,
buenos aires,la plata,villa garibaldi,904.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.0,904.0,,,,,,
buenos aires,la plata,villa montoro,145.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,,,,,,
buenos aires,la plata,villa parque sicardi,1094.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.0,1094.0,,,,,,
buenos aires,lanús,gerli,1664.0,15.0,42.0,6313.0,14.0,5985.0,3.0,0.0,0.0,0.0,12357.0,,,,,,
buenos aires,lanús,lanús este,3074.0,17.0,551.0,27058.0,83.0,26487.0,82.0,1.0,0.0,115.0,54377.0,,,,,,
buenos aires,lanús,lanús oeste,1319.0,9.0,0.0,12264.0,1.0,14118.0,0.0,0.0,0.0,364.0,26747.0,,,,,,
buenos aires,lanús,monte chingolo,2060.0,14.0,73.0,10751.0,47.0,16020.0,71.0,0.0,0.0,0.0,26962.0,,,,,,
buenos aires,lanús,remedios escalada de san martin,1232.0,13.0,65.0,14315.0,19.0,5137.0,19.0,0.0,0.0,344.0,19899.0,,,,,,
buenos aires,lanús,valentín alsina,2111.0,16.0,192.0,7292.0,79.0,12001.0,91.0,0.0,0.0,3.0,19658.0,,,,,,
buenos aires,laprida,laprida,1483.0,5.0,0.0,22.0,0.0,2741.0,0.0,0.0,0.0,0.0,2763.0,,,,,,
buenos aires,laprida,pueblo nuevo,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,,,,,,
buenos aires,laprida,pueblo san jorge,117.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,117.0,,,,,,
buenos aires,las flores,coronel boerr,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,,,,,,
buenos aires,las flores,el trigo,12.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,,,,,,
buenos aires,las flores,las flores,2406.0,13.0,2063.0,0.0,0.0,2286.0,0.0,0.0,0.0,809.0,5158.0,,,,,,
buenos aires,las flores,pardo,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,,,,,,
buenos aires,leandro n. alem,alberdi viejo,6.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,6.0,,,,,,
buenos aires,leandro n. alem,el dorado,148.0,5.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,136.0,148.0,,,,,,
buenos aires,leandro n. alem,fortín acha,39.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,,,,,,
buenos aires,leandro n. alem,juan bautista alberdi  (est. alberdi),1113.0,5.0,252.0,457.0,0.0,396.0,0.0,0.0,0.0,8.0,1113.0,,,,,,
buenos aires,leandro n. alem,leandro n. alem,256.0,4.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,55.0,256.0,,,,,,
